#Time : 20:27:05 07-16-2026
#File : ../data/cluster_3_MM.csv
#Number_of_genes : 16644
#Program : Standard
#MAX_RUNS : 40000
#Interrupt_runs : 1000
#Num_Patterns : 3
#Distribution : 
#Total_error : 147.386
#Total_running_time : 0d0h31m17.622s
#"patternThreeLT",0.460237 0.267471 0.461853 0.462834
#"", 0.31558 0.521643 0.314784 0.314507
#"", 0.37787 0.376646 0.376509 0.375664
row-322,0.496117,0.465048,0.404856,0.000535662
row-323,0.194768,0.672894,0.507048,0.0542809
row-324,0.481307,0.43207,0.457033,0.00345978
row-325,0.497531,0.466738,0.402575,0.000563878
row-326,0.47717,0.399924,0.48317,0.0044795
row-327,0.479438,0.429354,0.452627,0.00258071
row-328,0.623207,0.359518,0.318305,0.00966878
row-329,0.449953,0.401913,0.510114,0.00222941
row-330,0.573486,0.139969,0.683383,0.0393187
row-331,0.519466,0.272529,0.537823,0.00498625
row-332,0.0026091,0.987572,0.5712,0.0255818
row-333,0.195771,0.848736,0.451089,0.00663986
row-334,0.507062,0.468211,0.389905,0.00452786
row-335,0.559812,0.525405,0.277721,0.00110393
row-336,0.478871,0.353255,0.520474,0.00613247
row-337,0.244108,0.73376,0.486159,0.00174751
row-338,0.247045,0.606463,0.607824,0.00715026
row-339,0.518898,0.487809,0.358904,0.0001247
row-340,0.52638,0.429212,0.397055,0.00234771
row-341,0.406115,0.375729,0.588933,0.00133247
row-342,0.501664,0.415692,0.439695,0.00243742
row-343,0.459708,0.416562,0.490499,0.00437391
row-344,0.808933,0.025994,0.479634,0.0404621
row-345,0.215414,0.657341,0.587553,0.0212841
row-346,0.618016,0.341119,0.334474,0.0198048
row-347,0.557524,0.323466,0.43906,0.00842703
row-348,0.518976,0.296267,0.488618,0.0251616
row-349,0.394737,0.36564,0.613746,0.00214676
row-350,0.387339,0.361489,0.627239,0.00134612
row-351,0.470929,0.437804,0.453693,0.00292972
row-352,0.417066,0.390198,0.561532,0.00143012
row-353,0.341455,0.629233,0.456897,0.032867
row-354,0.449312,0.422471,0.498676,0.000893618
row-355,0.494226,0.393504,0.468225,0.00152751
row-356,0.4996,0.33935,0.500495,0.00246563
row-357,0.453651,0.360899,0.544236,0.0100325
row-358,0.551358,0.515947,0.2961,0.00273845
row-359,0.504523,0.463492,0.396797,0.00451902
row-360,0.411774,0.384555,0.575152,0.000451692
row-361,0.504556,0.406737,0.444183,0.0130638
row-362,0.461845,0.424882,0.483809,0.00144427
row-363,0.171855,0.673374,0.56081,0.0326299
row-364,0.31149,0.695055,0.430675,0.0040453
row-365,0.052736,0.979372,0.488615,0.0219309
row-366,0.456928,0.420815,0.492357,0.00115635
row-367,0.497,0.441382,0.414516,0.00405468
row-368,0.355268,0.329424,0.684325,0.00340952
row-369,0.675574,0.340147,0.273157,0.00978263
row-370,0.69061,0.108935,0.488542,0.00854084
row-371,0.536433,0.252321,0.54016,0.00528736
row-372,0.451024,0.4242,0.495447,0.000523274
row-373,0.17101,0.792768,0.547399,0.0086048
row-374,0.181888,0.837455,0.46718,0.00791488
row-375,0.486732,0.403361,0.443627,0.0129577
row-376,0.543478,0.467555,0.343002,0.00172859
row-377,0.509321,0.40641,0.456705,0.00812929
row-378,0.497948,0.399108,0.458481,0.00101104
row-379,0.513122,0.478675,0.375568,0.00189627
row-380,0.581761,0.396427,0.350367,0.01421
row-381,0.515899,0.471713,0.376001,0.00145359
row-382,0.50946,0.447369,0.414981,0.00421328
row-383,0.594015,0.237249,0.377827,0.0379117
row-384,0.476926,0.317105,0.552582,0.00594755
row-385,0.514374,0.373108,0.446678,0.00755114
row-386,0.549336,0.302343,0.479587,0.00341058
row-387,0.516731,0.446894,0.392516,0.00279116
row-388,0.503885,0.411406,0.433701,0.00446306
row-389,0.501224,0.336687,0.49946,0.00837086
row-390,0.475934,0.43888,0.451441,0.00103624
row-391,0.51417,0.449853,0.370219,0.0119199
row-392,0.408722,0.382658,0.582484,0.0030575
row-393,0.437735,0.321364,0.568865,0.0120384
row-394,0.546202,0.439716,0.365655,0.00520927
row-395,0.543457,0.280901,0.491491,0.00681394
row-396,0.503273,0.355449,0.443706,0.0182752
row-397,0.555677,0.190179,0.50002,0.0253211
row-398,0.446088,0.409849,0.512967,0.00265578
row-399,0.449639,0.360856,0.524248,0.0125672
row-400,0.492349,0.460469,0.413399,0.000719705
row-401,0.494725,0.349353,0.494647,0.00668641
row-402,0.557473,0.278875,0.441434,0.0314399
row-403,0.484384,0.455165,0.428524,0.00391631
row-404,0.0103627,0.999414,0.556993,0.0509857
row-405,0.488844,0.459222,0.419823,0.000179925
row-406,0.519281,0.439496,0.409126,0.00674771
row-407,0.184801,0.892759,0.427737,0.0115918
row-408,0.503067,0.0962103,0.659866,0.0194934
row-409,0.530706,0.382753,0.436131,0.00513797
row-410,0.599676,0.491126,0.257873,0.00346015
row-411,0.38767,0.358486,0.626559,0.00488157
row-412,0.506955,0.468691,0.383687,0.00325762
row-413,0.461231,0.429561,0.477891,0.0014334
row-414,0.563122,0.384264,0.410456,0.0122506
row-415,0.574896,0.313217,0.449381,0.0160481
row-416,0.473121,0.358817,0.520577,0.00342124
row-417,0.136212,0.887975,0.496218,0.00252929
row-418,0.451885,0.407436,0.508235,0.00470019
row-419,0.508736,0.420739,0.40643,0.0143954
row-420,0.101448,0.927874,0.498176,0.00296849
row-421,0.581779,0.39368,0.360817,0.00988139
row-422,0.494469,0.454366,0.413458,0.00188513
row-423,0.528742,0.32138,0.454475,0.0272449
row-424,0.0410018,0.753098,0.629196,0.0397232
row-425,0.770198,3.15091e-05,0.410734,0.0395041
row-426,0.498411,0.469412,0.399527,0.000379139
row-427,0.45578,0.427503,0.487065,0.000445492
row-428,0.330218,0.679994,0.491812,0.0253807
row-429,0.569873,0.532812,0.259521,0.000867094
row-430,0.559376,0.483356,0.309826,0.00613625
